0,32400,6900,0,400
1,5100,4700,100,300
2,4500,2300,0,300
3,3200,2500,0,300
4,2500,2000,0,200
5,2300,2600,0,300
6,2300,2300,0,200
7,2500,3300,0,300
8,3300,3100,0,300
9,3000,2100,0,200
10,2300,2300,0,200
11,2600,3500,100,200
12,7200,2500,0,200
13,3000,2700,0,200
14,3200,3100,0,200
15,3300,3700,0,400
16,3500,3000,0,200
17,3200,2800,0,400
18,5600,2800,0,200
19,3300,3700,0,400
20,2600,2200,0,200
21,2100,2100,0,200
22,2000,2000,0,200
23,2400,2400,0,200
24,2100,1900,0,200
25,2200,2200,0,300
26,2500,2400,0,200
27,2000,2100,0,200
28,1800,1900,0,200
29,2300,2000,0,300
30,2400,2300,0,200
31,2000,2100,0,300
32,2700,2500,0,300
33,3000,2700,0,200
34,1900,1900,0,200
35,1900,2400,0,300
36,2600,2400,0,200
37,2200,2200,0,200
38,1900,2000,0,200
39,2300,2400,0,300
40,2200,2500,0,200
41,3200,3100,0,300
42,2500,2500,0,200
43,2900,2600,0,200
44,1800,2000,0,200
45,2000,2200,0,200
46,2200,2100,0,200
47,2600,2400,0,200
48,2000,1900,100,200
49,2100,2100,0,200
50,2000,2000,100,200
51,2000,2100,0,200
52,2100,2100,0,200
53,2000,2300,0,200
54,2300,2300,0,200
55,2300,2500,0,200
56,2300,2500,0,200
57,2400,2300,0,200
58,2300,2600,0,200
59,2300,2100,0,300
60,2200,2000,100,300
61,2400,2100,0,200
62,2300,2300,0,200
63,2100,2100,0,200
64,2100,2000,0,200
65,1900,2000,0,200
66,1800,2000,0,300
67,2200,2300,0,200
68,2300,2200,0,200
69,2100,2100,0,200
70,2100,2200,0,200
71,2100,1900,0,200
72,1900,2000,0,200
73,2100,2200,0,200
74,2000,2000,0,200
75,3100,2100,0,100
76,2100,2600,0,200
77,2200,2300,0,200
78,2200,2300,0,200
79,2200,2100,0,200
80,2100,2200,0,200
81,2600,2400,0,200
82,2000,1900,0,200
83,2100,2400,0,200
84,2200,2300,0,300
85,2000,2600,0,200
86,2800,2500,0,300
87,2400,2700,0,200
88,2500,2700,0,300
89,2300,2000,0,200
90,2300,2200,0,200
91,1900,1900,0,200
92,2300,2300,0,200
93,2000,2000,0,200
94,2300,2200,0,200
95,2300,2100,0,200
96,2100,2200,0,200
97,2400,2300,0,100
98,2100,2200,0,300
99,2300,2200,0,200
,,,,
,24.71717172,23.57575758,0.050505051,2.242424242
