0,2800,3000,0,5000
1,3500,3700,0,5400
2,3100,4300,100,7100
3,6600,5200,0,5600
4,3600,4100,0,5100
5,4100,3400,0,5000
6,3500,3400,0,5300
7,4000,3600,0,5300
8,3500,3600,0,5100
9,4400,4400,0,6300
10,5000,4300,0,6000
11,3600,3500,0,5200
12,3600,3600,0,6900
13,4300,4700,0,8900
14,4300,3900,0,7100
15,10000,5200,100,7900
16,5000,5200,0,7400
17,3500,3500,0,6600
18,3900,3400,0,5900
19,3800,5000,0,8000
20,5000,4400,0,8100
21,4300,4600,0,5900
22,3500,3400,0,5600
23,4200,3700,0,6100
24,4300,5000,0,7000
25,4200,3400,0,7100
26,3900,4200,0,5600
27,3900,4300,0,6000
28,4600,4000,0,5100
29,3400,3500,0,5500
30,3800,3200,0,5200
31,3400,3400,0,4800
32,3000,3000,0,5300
33,3300,3200,0,5100
34,3700,3300,0,5300
35,3500,4100,0,5400
36,3400,3300,0,8200
37,5900,5000,0,7300
38,5200,4600,0,6000
39,3500,3700,0,6300
40,3800,3800,0,6200
41,3500,3700,0,5900
42,3500,3700,0,6400
43,4300,4900,0,7200
44,4000,3700,0,5900
45,5400,4900,0,5600
46,6900,5300,0,5400
47,3900,4100,0,7700
48,4300,4300,0,7600
49,4000,5700,0,7000
50,4200,3600,0,7300
51,7100,5200,0,8300
52,4300,3600,100,7000
53,4700,4500,0,6400
54,3600,3500,0,6000
55,3300,4800,0,7800
56,3400,4400,0,6300
57,6300,6400,0,7100
58,6600,4900,0,6200
59,5700,4800,0,5500
60,4200,3400,0,4900
61,4100,3400,0,7800
62,5500,5000,0,7200
63,4200,4000,0,6500
64,3900,4600,0,7500
65,5700,5200,0,6800
66,3500,3400,0,8200
67,4300,4300,0,8500
68,3700,3800,0,5500
69,4200,4000,0,5400
70,3600,4000,0,6200
71,3800,3900,0,6100
72,4200,3600,0,7000
73,3800,4000,0,6900
74,4800,4100,0,6600
75,4500,6100,0,8300
76,5000,3500,0,6400
77,4000,3900,0,5300
78,3800,3900,0,9700
79,5400,4100,0,5600
80,3400,3800,0,5200
81,4100,4100,100,6100
82,3600,4100,0,4900
83,3300,3400,0,4700
84,3300,3200,0,4900
85,5300,3100,0,4800
86,2900,3000,0,5000
87,3600,3600,0,4900
88,3400,3200,0,4800
89,3400,3200,0,5300
90,5500,3700,0,5100
91,4100,3700,0,5700
92,3800,3200,0,5300
93,3900,3800,0,5200
94,4300,3900,0,5400
95,3700,3300,0,5200
96,3100,3200,0,5000
97,3600,3500,0,5000
98,3300,3200,0,5000
99,3500,3300,0,4700
,,,,
,42.16161616,40.08080808,0.04040404,61.85858586
