,best fitness, average fitness, worst fitness
0,149.19999999999965,145.55199999999962,142.79999999999956
1,147.99999999999963,145.3759999999997,143.19999999999956
2,148.3999999999996,145.59999999999954,143.59999999999957
3,148.3999999999996,145.76799999999966,143.59999999999957
4,148.3999999999996,146.14799999999966,143.99999999999955
5,147.9999999999996,146.12799999999967,143.99999999999955
6,147.9999999999996,146.31599999999952,144.39999999999958
7,147.9999999999996,145.9199999999996,144.39999999999958
8,148.3999999999996,145.93999999999966,144.39999999999955
9,148.39999999999958,145.13599999999963,144.39999999999955
10,146.7999999999996,145.32799999999963,143.99999999999955
11,146.7999999999996,146.02799999999976,143.99999999999957
12,146.7999999999996,146.0119999999998,144.79999999999956
13,146.7999999999996,145.9559999999998,145.19999999999956
14,146.79999999999959,145.73599999999982,144.39999999999955
15,147.19999999999962,145.84399999999982,143.59999999999954
16,147.59999999999962,145.89599999999984,145.1999999999996
17,146.79999999999959,145.50399999999954,144.79999999999959
18,145.9999999999996,145.41599999999954,143.59999999999954
19,145.9999999999996,145.82399999999976,144.79999999999959
20,146.3999999999996,145.98399999999984,145.1999999999996
21,146.3999999999996,145.95599999999988,143.59999999999957
22,147.19999999999962,145.96399999999986,144.39999999999958
23,146.3999999999996,145.95199999999986,144.39999999999955
24,146.39999999999958,145.97999999999988,144.79999999999959
25,146.39999999999958,145.91999999999985,144.39999999999955
26,145.99999999999963,145.95199999999983,144.79999999999959
27,147.5999999999996,145.98399999999984,145.19999999999956
28,147.59999999999962,145.99599999999987,144.79999999999956
29,145.9999999999996,145.93999999999986,143.99999999999957
30,146.39999999999958,145.95599999999985,143.99999999999957
31,146.39999999999964,145.94799999999984,144.79999999999959
32,147.5999999999996,146.01599999999985,144.79999999999959
33,146.3999999999996,145.99199999999985,144.7999999999996
34,145.9999999999996,145.97999999999985,145.19999999999956
35,146.79999999999959,145.9999999999999,145.19999999999956
36,146.3999999999996,145.95599999999985,143.99999999999957
37,147.19999999999962,145.95999999999984,143.99999999999957
38,145.9999999999996,145.93199999999985,144.79999999999959
39,147.19999999999962,145.97599999999983,143.19999999999956
40,146.79999999999959,146.00799999999984,145.5999999999996
41,147.59999999999962,146.02399999999986,145.59999999999957
42,146.39999999999958,145.97999999999985,145.1999999999996
43,147.19999999999962,145.98799999999986,144.79999999999959
44,146.7999999999996,145.97999999999985,145.1999999999996
45,146.3999999999996,145.95199999999986,144.39999999999958
46,145.9999999999996,145.96799999999988,143.59999999999957
47,145.9999999999996,145.98399999999987,144.79999999999956
48,146.3999999999996,145.95199999999986,144.39999999999958
49,146.7999999999996,145.99199999999985,144.79999999999959
50,147.19999999999962,145.97599999999986,143.59999999999957
51,146.7999999999996,145.98399999999984,144.39999999999955
52,146.39999999999964,145.97199999999984,145.19999999999956
53,145.99999999999963,145.97999999999988,144.39999999999958
54,147.5999999999996,146.01599999999985,144.79999999999956
55,146.79999999999964,145.94399999999985,143.99999999999957
56,145.9999999999996,145.99599999999987,145.5999999999996
57,146.79999999999959,145.97599999999983,143.99999999999955
58,145.9999999999996,145.95199999999986,143.59999999999957
59,145.9999999999996,145.96799999999985,144.79999999999959
60,146.79999999999964,145.94799999999984,143.99999999999957
61,146.7999999999996,145.98799999999986,144.39999999999958
62,146.7999999999996,146.00399999999988,145.5999999999996
63,146.3999999999996,145.98799999999986,145.19999999999956
64,146.39999999999958,145.97599999999983,144.79999999999956
65,145.9999999999996,145.97999999999985,145.19999999999956
66,147.19999999999962,146.00399999999985,145.19999999999956
67,146.79999999999964,145.9559999999998,143.99999999999957
68,147.1999999999996,145.97599999999986,143.19999999999953
69,146.79999999999964,145.93199999999982,143.99999999999957
70,145.9999999999996,145.71999999999977,143.59999999999957
71,145.9999999999996,145.74399999999977,143.59999999999957
72,147.59999999999962,145.99599999999987,144.79999999999959
73,146.7999999999996,145.98799999999986,144.39999999999958
74,145.9999999999996,145.93199999999985,143.59999999999957
75,146.79999999999964,145.99199999999985,145.1999999999996
76,147.59999999999962,145.96399999999983,143.99999999999957
77,146.3999999999996,145.96799999999982,143.99999999999957
78,146.79999999999959,145.95199999999986,144.39999999999958
79,145.9999999999996,145.94399999999985,144.39999999999955
80,145.9999999999996,145.93999999999983,144.39999999999958
81,147.19999999999962,145.97599999999986,143.99999999999957
82,146.7999999999996,145.96399999999986,143.99999999999957
83,146.7999999999996,145.96399999999983,144.79999999999959
84,146.7999999999996,145.96399999999983,144.79999999999959
85,146.39999999999958,145.97199999999984,144.79999999999956
86,145.99999999999963,145.98399999999984,145.19999999999956
87,146.39999999999964,145.97999999999985,145.19999999999956
88,146.3999999999996,145.98399999999987,145.1999999999996
89,146.79999999999964,145.97999999999985,145.1999999999996
90,146.7999999999996,145.98799999999986,144.79999999999959
91,146.7999999999996,145.99999999999986,145.1999999999996
92,146.3999999999996,145.98399999999987,143.99999999999957
93,145.9999999999996,145.95999999999987,144.79999999999956
94,147.19999999999962,145.98799999999983,144.39999999999958
95,147.19999999999965,146.01199999999983,145.1999999999996
96,147.1999999999996,145.96799999999985,144.79999999999956
97,147.19999999999962,145.99999999999986,144.79999999999959
98,146.39999999999964,145.97999999999985,144.79999999999956
99,145.9999999999996,145.97199999999987,144.7999999999996
100,147.59999999999965,145.98799999999986,144.79999999999959
101,145.99999999999963,145.96799999999988,143.99999999999957
102,146.79999999999959,145.98799999999986,144.39999999999958
