,best fitness, average fitness, worst fitness
0,149.59999999999957,146.93999999999969,145.19999999999953
1,149.9999999999996,148.51599999999956,145.19999999999948
2,150.7999999999996,149.3679999999996,146.79999999999953
3,151.99999999999963,149.97199999999972,146.79999999999956
4,151.99999999999963,150.9479999999996,147.19999999999953
5,152.7999999999996,151.38799999999978,147.59999999999954
6,153.19999999999962,151.86399999999978,148.79999999999956
7,153.19999999999965,152.26799999999963,148.39999999999955
8,153.99999999999963,152.84399999999945,149.5999999999996
9,153.9999999999997,153.36399999999958,148.79999999999953
10,154.79999999999964,153.65999999999983,148.39999999999955
11,154.79999999999967,154.22799999999967,149.99999999999957
12,155.19999999999965,154.63199999999946,150.79999999999956
13,155.99999999999972,154.85999999999947,148.79999999999959
14,155.99999999999972,155.5279999999997,149.59999999999957
15,155.99999999999972,155.6479999999999,150.3999999999996
16,155.99999999999972,155.7159999999999,148.39999999999958
17,155.99999999999972,155.7679999999999,150.7999999999996
18,155.99999999999972,155.52799999999988,149.99999999999957
19,155.99999999999972,155.7039999999999,151.1999999999996
20,155.99999999999972,155.6439999999999,148.79999999999959
21,155.99999999999972,155.7559999999999,149.99999999999957
22,155.99999999999972,155.8919999999999,152.7999999999996
23,155.99999999999972,155.7439999999999,150.79999999999959
24,155.99999999999972,155.70799999999986,150.39999999999958
25,155.99999999999972,155.63599999999985,149.59999999999962
26,155.99999999999972,155.9159999999999,151.5999999999996
27,155.99999999999972,155.7679999999999,149.5999999999996
28,155.99999999999972,155.8799999999999,149.99999999999957
29,155.99999999999972,155.8679999999999,149.59999999999962
30,155.99999999999972,155.64399999999986,149.19999999999953
31,155.99999999999972,155.79999999999987,151.99999999999963
32,155.99999999999972,155.89599999999987,151.1999999999996
33,155.99999999999972,155.77599999999987,151.19999999999962
34,155.99999999999972,155.8359999999999,149.99999999999957
35,155.99999999999972,155.84399999999988,149.59999999999957
36,155.99999999999972,155.6999999999999,149.59999999999957
37,155.99999999999972,155.64799999999988,149.5999999999996
38,155.99999999999972,155.87999999999988,152.79999999999964
39,155.99999999999972,155.55999999999986,150.39999999999958
40,155.99999999999972,155.81199999999987,151.1999999999996
41,155.99999999999972,155.6039999999999,149.59999999999962
42,155.99999999999972,155.85999999999987,148.79999999999956
43,155.99999999999972,155.70399999999987,150.3999999999996
44,155.99999999999972,155.8239999999999,150.79999999999964
45,155.99999999999972,155.8159999999999,150.7999999999996
46,155.99999999999972,155.8679999999999,151.59999999999962
47,155.99999999999972,155.7799999999999,150.7999999999996
48,155.99999999999972,155.8279999999999,149.9999999999996
49,155.99999999999972,155.76399999999987,149.1999999999996
50,155.99999999999972,155.71999999999989,150.7999999999996
51,155.99999999999972,155.74799999999988,150.7999999999996
52,155.99999999999972,155.73199999999986,150.39999999999964
53,155.99999999999972,155.55599999999987,150.3999999999996
54,155.99999999999972,155.61199999999985,150.39999999999958
55,155.99999999999972,155.8759999999999,152.39999999999964
56,155.99999999999972,155.85599999999988,149.59999999999957
57,155.99999999999972,155.7239999999999,150.39999999999958
58,155.99999999999972,155.78399999999988,150.7999999999996
59,155.99999999999972,155.8279999999999,150.3999999999996
60,155.99999999999972,155.73999999999987,150.3999999999996
61,155.99999999999972,155.69599999999986,150.39999999999964
62,155.99999999999972,155.6919999999999,150.79999999999959
63,155.99999999999972,155.61599999999987,149.9999999999996
64,155.99999999999972,155.77199999999988,151.5999999999996
65,155.99999999999972,155.73199999999989,149.19999999999962
66,155.99999999999972,155.9199999999999,151.9999999999996
67,155.99999999999972,155.7359999999999,149.5999999999996
68,155.99999999999972,155.71599999999987,150.39999999999958
69,155.99999999999972,155.8599999999999,150.79999999999959
70,156.39999999999972,155.73199999999986,147.99999999999955
71,156.39999999999972,155.77599999999987,150.3999999999996
72,156.39999999999972,156.02399999999975,148.79999999999959
73,156.39999999999972,156.23199999999963,151.19999999999962
74,156.39999999999972,156.12399999999965,149.1999999999996
75,156.39999999999972,156.31999999999962,151.19999999999962
76,156.39999999999972,156.01999999999964,148.79999999999959
77,156.39999999999972,156.21199999999965,149.59999999999957
78,156.39999999999972,156.09999999999965,148.39999999999958
79,156.39999999999972,156.18799999999965,151.5999999999996
80,156.39999999999972,156.16399999999965,149.5999999999996
81,156.39999999999972,156.18399999999966,149.9999999999996
82,156.39999999999972,156.18799999999965,150.3999999999996
83,156.39999999999972,156.31599999999963,151.1999999999996
