,best fitness, average fitness, worst fitness
0,149.19999999999965,145.55199999999962,142.79999999999956
1,149.19999999999965,147.05599999999964,143.99999999999955
2,149.5999999999996,148.27999999999957,144.79999999999959
3,149.99999999999966,149.1119999999995,147.19999999999962
4,149.99999999999966,149.51599999999974,147.1999999999996
5,151.19999999999968,149.96399999999983,147.59999999999957
6,151.19999999999968,150.53199999999958,148.7999999999996
7,151.59999999999965,150.95999999999947,146.3999999999996
8,151.99999999999966,151.36399999999966,147.99999999999963
9,152.79999999999967,151.59199999999987,147.99999999999963
10,152.79999999999967,151.8839999999998,147.5999999999996
11,153.19999999999968,152.42399999999955,149.19999999999965
12,153.19999999999968,152.8639999999994,147.19999999999962
13,153.19999999999968,153.1519999999994,149.99999999999963
14,153.59999999999968,153.0679999999994,149.19999999999962
15,154.3999999999997,153.30799999999968,149.59999999999962
16,154.79999999999973,153.6319999999999,150.39999999999964
17,154.79999999999973,154.16399999999973,150.39999999999966
18,154.79999999999973,154.41599999999949,149.99999999999966
19,154.79999999999973,154.6639999999994,150.79999999999967
20,154.79999999999973,154.63999999999942,151.19999999999968
21,154.79999999999973,154.57599999999942,150.39999999999964
22,155.5999999999997,154.57599999999945,150.39999999999964
23,155.99999999999972,154.97599999999957,151.9999999999997
24,155.99999999999972,155.49199999999985,151.19999999999968
25,155.99999999999972,155.73199999999989,150.39999999999964
26,155.99999999999972,155.73199999999989,150.79999999999964
27,155.99999999999972,155.6559999999999,147.59999999999957
28,155.99999999999972,155.75199999999987,147.99999999999963
29,155.99999999999972,155.7919999999999,149.59999999999965
30,155.99999999999972,155.74399999999986,151.19999999999965
31,155.99999999999972,155.69199999999987,150.79999999999964
32,155.99999999999972,155.55599999999987,149.99999999999966
33,155.99999999999972,155.77199999999985,149.5999999999996
34,155.99999999999972,155.9279999999999,151.59999999999965
35,155.99999999999972,155.72399999999988,150.39999999999964
36,155.99999999999972,155.74399999999986,150.39999999999964
37,155.99999999999972,155.42399999999986,150.3999999999996
38,155.99999999999972,155.67599999999987,150.79999999999964
39,155.99999999999972,155.69599999999988,150.39999999999964
40,155.99999999999972,155.8639999999999,151.19999999999968
41,155.99999999999972,155.92799999999988,153.19999999999968
42,155.99999999999972,155.7279999999999,149.19999999999965
43,155.99999999999972,155.63999999999984,147.1999999999996
44,155.99999999999972,155.79599999999985,151.59999999999962
45,155.99999999999972,155.65199999999987,150.39999999999964
46,155.99999999999972,155.8959999999999,151.59999999999965
47,155.99999999999972,155.7879999999999,151.19999999999965
48,155.99999999999972,155.77199999999988,149.59999999999962
49,155.99999999999972,155.65199999999987,147.5999999999996
50,155.99999999999972,155.71999999999989,151.19999999999965
51,155.99999999999972,155.75999999999988,149.59999999999965
52,155.99999999999972,155.65999999999988,149.99999999999966
53,155.99999999999972,155.8839999999999,151.59999999999965
54,155.99999999999972,155.81199999999987,151.9999999999997
55,155.99999999999972,155.5959999999999,149.99999999999963
56,155.99999999999972,155.8959999999999,151.59999999999965
57,155.99999999999972,155.7679999999999,149.19999999999962
58,155.99999999999972,155.79599999999988,149.19999999999962
59,155.99999999999972,155.81999999999988,149.99999999999963
60,155.99999999999972,155.7519999999999,149.59999999999962
61,155.99999999999972,155.79599999999988,151.19999999999965
62,155.99999999999972,155.73999999999987,150.39999999999966
63,155.99999999999972,155.83999999999986,152.39999999999966
64,155.99999999999972,155.8599999999999,150.39999999999964
65,155.99999999999972,155.8759999999999,149.99999999999963
