,best fitness, average fitness, worst fitness
0,149.1999999999995,145.7159999999995,144.39999999999944
1,149.1999999999995,146.95999999999947,144.39999999999952
2,149.99999999999957,148.36799999999957,145.5999999999995
3,149.99999999999957,149.54799999999952,147.99999999999952
4,151.1999999999996,149.81999999999982,146.79999999999953
5,151.1999999999996,150.06399999999974,147.59999999999954
6,151.99999999999957,150.6679999999995,147.99999999999955
7,151.9999999999996,151.36399999999952,148.39999999999955
8,152.79999999999959,151.7959999999998,148.39999999999958
9,152.7999999999996,152.15599999999975,149.19999999999956
10,153.5999999999996,152.52799999999945,148.39999999999955
11,153.5999999999996,152.8679999999995,148.79999999999956
12,153.5999999999996,153.2239999999997,148.39999999999955
13,153.5999999999996,153.4639999999999,149.59999999999957
14,153.59999999999962,153.4199999999999,147.99999999999952
15,153.99999999999963,153.5359999999999,148.39999999999952
16,153.99999999999963,153.65999999999988,147.99999999999955
17,153.99999999999963,153.72799999999984,145.99999999999955
18,153.99999999999963,153.70799999999986,148.39999999999955
19,153.99999999999963,153.61999999999986,147.99999999999955
20,153.99999999999963,153.80399999999986,148.79999999999956
21,153.99999999999963,153.7919999999999,148.39999999999952
22,153.99999999999963,153.82399999999987,148.79999999999956
23,153.99999999999963,153.76399999999987,149.19999999999956
24,153.99999999999963,153.6999999999999,147.59999999999954
25,155.99999999999966,153.69999999999985,148.79999999999956
26,155.99999999999966,153.85599999999988,148.39999999999955
27,155.99999999999966,154.2239999999998,149.59999999999957
28,155.99999999999966,155.61999999999983,149.19999999999956
29,155.99999999999966,155.70399999999984,151.1999999999996
30,155.99999999999966,155.75199999999987,149.59999999999954
31,155.99999999999966,155.88399999999987,150.79999999999956
32,155.99999999999966,155.70399999999984,150.39999999999955
33,155.99999999999966,155.8639999999999,150.39999999999955
34,155.99999999999966,155.71999999999986,150.79999999999959
35,155.99999999999966,155.64399999999986,149.59999999999957
36,155.99999999999966,155.71999999999986,149.99999999999957
37,155.99999999999966,155.79199999999986,148.79999999999956
38,155.99999999999966,155.70399999999984,150.39999999999955
39,155.99999999999966,155.80799999999988,150.39999999999958
40,155.99999999999966,155.75999999999985,149.99999999999957
41,155.99999999999966,155.5919999999998,148.79999999999953
42,155.99999999999966,155.75999999999985,151.1999999999996
43,155.99999999999966,155.80399999999986,148.39999999999952
44,155.99999999999966,155.86399999999986,150.39999999999955
45,155.99999999999966,155.8039999999999,150.39999999999955
46,155.99999999999966,155.7559999999999,149.99999999999957
47,155.99999999999966,155.73599999999985,150.79999999999959
48,155.99999999999966,155.76399999999987,149.59999999999954
49,155.99999999999966,155.69999999999985,148.79999999999956
50,155.99999999999966,155.78399999999988,150.39999999999955
51,155.99999999999966,155.83199999999988,149.19999999999953
52,155.99999999999966,155.65599999999986,151.19999999999956
53,155.99999999999966,155.58399999999986,148.39999999999952
54,155.99999999999966,155.7679999999999,149.59999999999957
55,155.99999999999966,155.87599999999986,150.7999999999996
56,155.99999999999966,155.87599999999986,149.59999999999954
57,155.99999999999966,155.9999999999999,155.99999999999966
58,155.99999999999966,155.73999999999987,149.59999999999957
59,155.99999999999966,155.71599999999984,147.99999999999955
60,155.99999999999966,155.73999999999987,149.9999999999996
61,156.39999999999966,155.50799999999984,149.19999999999953
62,156.39999999999966,155.87199999999982,150.79999999999959
63,156.39999999999966,155.97199999999972,152.3999999999996
64,157.59999999999968,155.96799999999965,148.79999999999953
65,158.3999999999997,156.4839999999997,152.79999999999959
66,158.7999999999997,157.09599999999978,151.59999999999957
67,159.1999999999997,157.68399999999974,149.1999999999996
68,159.1999999999997,158.3319999999995,149.59999999999957
69,159.1999999999997,158.6559999999994,149.19999999999956
70,159.1999999999997,158.68799999999936,149.59999999999957
71,159.1999999999997,158.87199999999936,149.19999999999956
72,159.1999999999997,158.89999999999938,149.19999999999953
73,159.1999999999997,158.8959999999994,150.79999999999956
74,159.1999999999997,159.08399999999935,152.7999999999996
75,159.1999999999997,158.9599999999994,151.5999999999996
76,159.1999999999997,158.7319999999994,151.19999999999962
77,159.1999999999997,158.8799999999994,149.59999999999954
78,159.1999999999997,158.90399999999937,150.79999999999959
79,159.1999999999997,158.5559999999994,149.99999999999957
80,159.1999999999997,158.8799999999994,147.59999999999957
81,159.1999999999997,159.00399999999937,153.1999999999996
82,159.1999999999997,158.88799999999938,150.39999999999958
83,159.1999999999997,159.05999999999938,152.3999999999996
84,159.1999999999997,158.33999999999943,150.39999999999958
85,159.1999999999997,158.75999999999942,150.7999999999996
86,159.1999999999997,158.9759999999994,152.79999999999964
87,159.1999999999997,158.87599999999938,153.1999999999996
88,159.1999999999997,158.9239999999994,151.59999999999962
89,159.1999999999997,158.9439999999994,149.99999999999957
90,159.1999999999997,158.8079999999994,151.5999999999996
91,159.1999999999997,158.83599999999942,150.3999999999996
92,159.1999999999997,158.69999999999936,150.39999999999958
93,159.1999999999997,158.71199999999942,149.19999999999956
94,159.1999999999997,158.80799999999937,149.19999999999956
95,159.1999999999997,159.08399999999938,154.39999999999964
96,159.1999999999997,158.78399999999937,150.79999999999956
97,159.1999999999997,158.68799999999936,149.19999999999956
98,159.1999999999997,158.8599999999994,149.59999999999954
99,159.1999999999997,158.7319999999994,150.79999999999956
100,159.1999999999997,158.8559999999994,150.39999999999955
101,159.1999999999997,159.0159999999994,149.19999999999956
102,159.1999999999997,158.9079999999994,152.7999999999996
103,159.1999999999997,158.87999999999937,150.7999999999996
104,159.1999999999997,158.81599999999938,148.39999999999952
105,159.1999999999997,158.76399999999938,151.19999999999956
106,159.1999999999997,158.99999999999937,149.99999999999957
107,159.1999999999997,158.7559999999994,151.19999999999962
108,159.1999999999997,158.8239999999994,150.39999999999955
109,159.1999999999997,158.70799999999937,150.39999999999955
110,159.1999999999997,158.94399999999936,151.9999999999996
111,159.1999999999997,159.0439999999994,151.5999999999996
112,159.1999999999997,158.94799999999938,152.3999999999996
113,159.1999999999997,158.7359999999994,151.1999999999996
114,159.1999999999997,158.85199999999938,149.19999999999956
115,159.1999999999997,158.6319999999994,150.39999999999955
116,159.1999999999997,158.8999999999994,150.79999999999959
117,159.1999999999997,158.78399999999937,149.5999999999996
118,159.1999999999997,158.5999999999994,149.99999999999957
119,159.1999999999997,159.0439999999994,152.79999999999959
120,159.1999999999997,158.6559999999994,151.19999999999956
121,159.1999999999997,158.9159999999994,152.79999999999964
122,159.1999999999997,159.0679999999994,153.59999999999962
123,159.1999999999997,158.81999999999937,149.19999999999956
124,159.1999999999997,158.90399999999937,150.79999999999959
125,159.1999999999997,158.7079999999994,149.59999999999957
126,159.1999999999997,158.6639999999994,149.59999999999957
127,159.1999999999997,158.74799999999942,151.99999999999957
128,159.1999999999997,158.69599999999937,151.5999999999996
129,159.1999999999997,158.69599999999943,151.9999999999996
130,159.1999999999997,158.91599999999937,148.79999999999956
131,159.1999999999997,158.6599999999994,150.79999999999956
132,159.1999999999997,158.6559999999994,148.79999999999956
133,159.1999999999997,158.9879999999994,152.3999999999996
134,159.1999999999997,158.7079999999994,148.79999999999959
