,best fitness, average fitness, worst fitness
0,150.7999999999996,146.0879999999995,143.59999999999948
1,151.19999999999962,146.22399999999953,144.3999999999995
2,147.99999999999955,146.37999999999957,144.3999999999995
3,149.19999999999956,147.0479999999995,145.1999999999995
4,148.79999999999959,147.10399999999962,145.1999999999995
5,148.39999999999955,146.63999999999953,145.1999999999995
6,148.39999999999955,146.50799999999958,145.1999999999995
7,147.99999999999955,146.66799999999958,144.7999999999995
8,147.99999999999955,146.85599999999957,145.9999999999995
9,148.39999999999955,146.84399999999948,145.5999999999995
10,148.39999999999955,146.76799999999946,145.99999999999952
11,148.39999999999955,147.35599999999943,145.99999999999952
12,148.39999999999955,147.65999999999946,145.5999999999995
13,148.39999999999955,148.2439999999996,145.1999999999995
14,149.59999999999957,148.34399999999962,145.19999999999953
15,148.79999999999956,148.3279999999996,145.5999999999995
16,148.39999999999955,148.3519999999996,145.99999999999952
17,149.19999999999956,148.29999999999964,145.99999999999952
18,148.39999999999955,148.3279999999996,145.99999999999952
19,148.39999999999955,148.31999999999962,146.39999999999952
20,148.39999999999955,148.3399999999996,145.99999999999952
21,148.39999999999955,148.3519999999996,146.79999999999953
22,148.39999999999955,148.2919999999996,145.99999999999952
23,148.79999999999953,148.3119999999996,146.39999999999952
24,148.79999999999956,148.32799999999963,146.39999999999952
25,148.79999999999956,148.32799999999963,145.99999999999952
26,148.79999999999956,148.3039999999996,145.5999999999995
27,148.39999999999955,148.37199999999962,145.99999999999952
28,148.79999999999956,148.3199999999996,145.1999999999995
29,149.19999999999953,148.31599999999963,145.5999999999995
30,149.19999999999956,148.28399999999962,145.5999999999995
31,148.39999999999955,148.36399999999963,146.79999999999953
32,148.79999999999956,148.37999999999963,147.19999999999953
33,148.39999999999955,148.30799999999962,146.39999999999952
34,148.39999999999955,148.35599999999963,147.19999999999953
35,148.39999999999955,148.3639999999996,146.79999999999947
36,148.39999999999955,148.3039999999996,145.1999999999995
37,148.39999999999955,148.34799999999962,145.1999999999995
38,148.39999999999955,148.3399999999996,145.5999999999995
39,148.39999999999955,148.27999999999963,146.39999999999952
40,149.19999999999956,148.2879999999996,144.79999999999953
41,148.39999999999955,148.3639999999996,146.39999999999952
42,148.79999999999953,148.37199999999962,146.79999999999953
43,149.99999999999957,148.3119999999996,145.1999999999995
44,148.79999999999953,148.2719999999996,145.5999999999995
45,148.39999999999955,148.35199999999963,145.99999999999952
46,148.39999999999955,148.3119999999996,145.5999999999995
47,148.79999999999956,148.28399999999962,145.1999999999995
48,148.79999999999956,148.3639999999996,146.39999999999955
49,148.79999999999956,148.3119999999996,145.5999999999995
50,148.79999999999953,148.35599999999963,145.5999999999995
51,148.79999999999953,148.33599999999961,145.5999999999995
52,149.19999999999953,148.3919999999996,147.1999999999995
53,148.79999999999953,148.34399999999962,145.99999999999952
54,149.59999999999957,148.3319999999996,145.1999999999995
55,149.19999999999953,148.37199999999962,145.5999999999995
56,148.39999999999955,148.29999999999964,145.5999999999995
57,148.79999999999953,148.36799999999963,146.79999999999953
58,148.39999999999955,148.38799999999964,147.1999999999995
59,149.59999999999957,148.37599999999964,145.5999999999995
60,148.39999999999955,148.34399999999962,146.39999999999952
61,149.19999999999953,148.37999999999963,146.39999999999952
62,149.59999999999957,148.4599999999996,144.3999999999995
63,149.59999999999957,149.08799999999957,146.79999999999953
64,149.59999999999957,149.3759999999997,146.39999999999952
65,149.59999999999957,149.09599999999983,146.39999999999955
66,149.59999999999957,148.48799999999974,145.59999999999954
67,149.59999999999957,148.51199999999963,146.79999999999953
68,149.59999999999957,148.7999999999997,147.19999999999953
69,149.59999999999957,149.21999999999974,145.59999999999954
70,150.39999999999955,149.47599999999989,145.99999999999955
71,149.59999999999957,149.56799999999984,148.39999999999955
72,149.59999999999957,149.56799999999987,147.99999999999955
73,149.99999999999957,149.48399999999987,146.39999999999952
74,149.59999999999957,149.49999999999986,146.39999999999952
75,149.59999999999957,149.48399999999984,146.39999999999952
76,149.59999999999957,149.47999999999985,145.99999999999952
77,149.59999999999957,149.51599999999985,147.59999999999954
78,149.59999999999957,149.48799999999986,145.99999999999955
79,149.59999999999957,149.53999999999988,147.19999999999953
80,150.39999999999958,149.47199999999984,145.99999999999952
81,149.99999999999957,149.51999999999987,147.59999999999954
82,149.59999999999957,149.46799999999985,145.5999999999995
83,149.59999999999957,149.43999999999986,145.99999999999952
84,149.59999999999957,149.55999999999986,147.59999999999954
85,149.59999999999957,149.47199999999984,147.1999999999995
86,149.59999999999957,149.45999999999987,145.5999999999995
