,best fitness, average fitness, worst fitness
0,146.79999999999959,143.47999999999954,141.59999999999948
1,146.39999999999955,143.85999999999956,141.5999999999995
2,146.39999999999955,144.09599999999952,141.5999999999995
3,147.19999999999956,143.81599999999943,142.3999999999995
4,147.19999999999956,143.67599999999945,141.9999999999995
5,146.39999999999955,143.46799999999936,142.3999999999995
6,145.19999999999956,143.2599999999994,141.99999999999952
7,145.59999999999957,143.37599999999946,143.1999999999995
8,144.39999999999955,143.6199999999996,142.79999999999953
9,145.19999999999953,143.75199999999958,142.7999999999995
10,144.79999999999953,143.9839999999998,143.1999999999995
11,143.99999999999955,143.97599999999989,142.7999999999995
12,145.59999999999957,144.00799999999984,143.19999999999953
13,143.99999999999955,143.99599999999987,143.5999999999995
14,144.39999999999955,143.99199999999985,143.1999999999995
15,145.59999999999957,144.00399999999985,143.19999999999953
16,144.79999999999956,144.00399999999982,142.79999999999953
17,145.99999999999955,144.01599999999985,142.7999999999995
18,145.59999999999954,144.03199999999978,143.5999999999995
19,145.19999999999956,144.18399999999974,142.39999999999952
20,145.99999999999957,144.6799999999995,141.9999999999995
21,145.99999999999957,145.05199999999934,142.79999999999953
22,145.19999999999956,145.09199999999936,141.9999999999995
23,145.19999999999956,145.13599999999934,143.19999999999953
24,145.59999999999954,145.15199999999933,142.79999999999953
25,145.59999999999954,145.12799999999933,142.79999999999953
26,146.39999999999958,145.19599999999937,143.5999999999995
27,145.19999999999956,145.13599999999934,143.59999999999954
28,145.99999999999957,145.20399999999935,144.39999999999955
29,145.19999999999956,145.1759999999993,143.59999999999954
30,146.39999999999958,145.10799999999938,142.7999999999995
31,145.59999999999957,145.14399999999935,143.1999999999995
32,145.19999999999956,145.12799999999933,142.7999999999995
33,145.19999999999956,145.1479999999993,143.1999999999995
34,145.19999999999956,145.11999999999932,142.3999999999995
35,146.79999999999956,145.1639999999994,142.79999999999953
36,145.59999999999957,145.05999999999938,143.1999999999995
37,145.99999999999957,145.13599999999934,143.19999999999953
38,145.59999999999957,145.09999999999934,143.19999999999953
39,145.99999999999957,145.19199999999935,143.99999999999955
40,145.59999999999957,145.18399999999932,143.99999999999955
41,145.59999999999957,145.12399999999934,142.79999999999953
42,145.19999999999956,145.16799999999935,143.59999999999954
43,145.19999999999956,145.15999999999931,143.19999999999953
44,145.19999999999956,145.15199999999933,143.1999999999995
45,145.19999999999956,145.16399999999933,143.59999999999954
46,145.19999999999956,145.15199999999936,143.59999999999954
47,145.19999999999956,145.1119999999993,142.39999999999952
48,145.99999999999957,145.09599999999935,141.9999999999995
49,145.99999999999955,145.14399999999935,143.1999999999995
50,145.19999999999956,145.17599999999936,143.59999999999954
51,146.39999999999955,145.1879999999993,143.19999999999953
52,145.19999999999956,145.14399999999935,143.1999999999995
53,145.19999999999956,145.09599999999935,142.7999999999995
54,146.39999999999958,145.15199999999936,142.39999999999952
55,145.59999999999957,145.15599999999938,143.5999999999995
56,145.19999999999956,145.17199999999934,143.1999999999995
57,145.59999999999957,145.13999999999933,142.7999999999995
58,146.39999999999958,145.17199999999934,143.5999999999995
59,145.19999999999956,145.04799999999938,142.3999999999995
60,145.19999999999956,145.15599999999932,141.99999999999952
61,145.19999999999956,145.13599999999934,143.19999999999953
