,best fitness, average fitness, worst fitness
0,149.5999999999995,146.44399999999962,144.3999999999995
1,148.79999999999956,146.5119999999996,144.79999999999947
2,148.79999999999953,146.31999999999965,145.19999999999948
3,146.79999999999956,145.9399999999997,144.79999999999953
4,146.39999999999952,145.86799999999985,145.5999999999995
5,145.99999999999955,145.62399999999982,145.19999999999948
6,146.79999999999953,145.6199999999998,144.7999999999995
7,146.79999999999953,145.67599999999976,145.1999999999995
8,146.79999999999953,145.8719999999997,144.3999999999995
9,146.79999999999956,146.25999999999956,144.7999999999995
10,147.19999999999953,146.72399999999942,144.7999999999995
11,147.59999999999954,146.89599999999936,145.1999999999995
12,147.19999999999953,147.07599999999934,145.5999999999995
13,147.59999999999957,147.14399999999935,145.59999999999954
14,147.99999999999955,147.20399999999935,145.99999999999952
15,148.39999999999958,147.17999999999932,145.59999999999954
16,147.99999999999955,147.19599999999934,146.39999999999952
17,147.5999999999995,147.16399999999933,145.99999999999952
18,147.99999999999957,147.14399999999935,145.5999999999995
19,147.19999999999953,147.1479999999993,144.79999999999953
20,147.59999999999954,147.15999999999934,145.99999999999952
21,147.19999999999953,147.17599999999933,146.39999999999955
22,147.19999999999956,147.15199999999933,145.99999999999955
23,147.59999999999954,147.13199999999938,145.1999999999995
24,148.79999999999959,147.16799999999938,145.99999999999952
25,147.19999999999953,147.12399999999937,145.59999999999954
26,147.59999999999957,147.19599999999934,146.39999999999955
27,147.19999999999953,147.12799999999936,145.5999999999995
28,148.39999999999955,147.15999999999937,145.59999999999954
29,147.19999999999953,147.19199999999933,146.79999999999953
30,147.99999999999957,147.19199999999933,144.79999999999953
31,147.19999999999953,147.15999999999931,145.5999999999995
32,148.39999999999955,147.17199999999931,145.19999999999953
33,147.19999999999956,147.13999999999933,145.5999999999995
34,148.39999999999958,147.13999999999933,145.59999999999954
35,147.19999999999953,147.1279999999993,145.1999999999995
36,148.39999999999952,147.1999999999993,146.39999999999952
37,149.19999999999956,147.15999999999931,145.1999999999995
38,147.99999999999957,147.1839999999994,145.59999999999954
39,147.99999999999955,147.2119999999993,147.19999999999953
40,147.59999999999957,147.17999999999932,145.99999999999952
41,147.19999999999953,147.13599999999934,145.5999999999995
42,147.99999999999957,147.18399999999932,145.59999999999954
43,147.99999999999955,147.19199999999933,146.39999999999955
44,147.99999999999955,147.18399999999934,145.99999999999952
45,148.39999999999958,147.17199999999934,145.5999999999995
46,147.19999999999953,147.1999999999993,147.19999999999953
47,147.19999999999953,147.13599999999934,145.19999999999953
48,148.39999999999955,147.19999999999933,145.99999999999952
49,148.39999999999955,147.16799999999935,145.5999999999995
50,147.59999999999957,147.16799999999932,145.5999999999995
51,147.59999999999957,147.11599999999936,145.19999999999953
52,147.99999999999955,147.19999999999933,146.39999999999952
53,147.59999999999954,147.1799999999993,145.99999999999952
54,147.59999999999957,147.15999999999934,145.59999999999954
55,147.59999999999954,147.16799999999932,145.5999999999995
56,147.99999999999955,147.17599999999933,145.59999999999954
57,148.39999999999955,147.18399999999937,145.99999999999952
58,147.59999999999954,147.15599999999932,145.1999999999995
59,147.59999999999954,147.16399999999933,145.59999999999954
60,147.19999999999953,147.18399999999932,146.39999999999952
61,147.99999999999957,147.15999999999931,145.99999999999952
62,147.59999999999957,147.18399999999932,145.1999999999995
63,147.99999999999955,147.1879999999993,145.19999999999953
64,147.59999999999954,147.16399999999936,145.5999999999995
65,147.19999999999956,147.17999999999932,145.5999999999995
66,147.99999999999957,147.15599999999935,145.59999999999954
67,147.59999999999954,147.18399999999932,145.19999999999953
68,147.59999999999957,147.13599999999934,145.5999999999995
69,147.99999999999955,147.15999999999937,145.19999999999953
70,147.19999999999953,147.16399999999933,145.99999999999955
71,147.99999999999952,147.19199999999933,145.5999999999995
72,147.59999999999954,147.17999999999935,145.99999999999955
73,147.59999999999954,147.1759999999993,146.39999999999952
74,147.19999999999956,147.16399999999933,145.59999999999954
75,147.99999999999957,147.15199999999933,145.19999999999953
76,147.59999999999957,147.16799999999932,145.1999999999995
77,147.99999999999955,147.19999999999933,146.39999999999952
78,147.99999999999955,147.19999999999933,145.5999999999995
79,147.19999999999956,147.17199999999934,145.99999999999952
80,147.59999999999954,147.17199999999934,145.5999999999995
81,147.99999999999957,147.15999999999937,145.59999999999954
82,147.19999999999953,147.1879999999993,146.39999999999952
83,147.59999999999957,147.19599999999932,145.9999999999995
84,147.99999999999955,147.22799999999933,145.99999999999952
85,147.59999999999957,147.43599999999964,145.99999999999955
86,147.59999999999957,147.5519999999998,145.19999999999953
87,147.59999999999957,147.58799999999985,146.39999999999955
88,147.59999999999957,147.54799999999986,146.39999999999952
89,147.99999999999955,147.51199999999983,145.19999999999953
90,147.59999999999957,147.5359999999999,145.5999999999995
91,148.39999999999955,147.54799999999986,145.59999999999954
92,147.59999999999957,147.55599999999984,145.59999999999954
93,147.59999999999957,147.57999999999984,146.39999999999955
94,147.59999999999957,147.55599999999987,145.99999999999952
95,147.59999999999957,147.55999999999977,146.79999999999953
96,147.99999999999955,147.57599999999985,146.39999999999952
97,147.99999999999955,147.52399999999983,145.99999999999952
98,147.59999999999957,147.50399999999982,145.99999999999952
99,148.39999999999952,147.58799999999985,146.79999999999953
100,147.99999999999957,147.58399999999986,146.39999999999955
101,147.59999999999957,147.5199999999998,145.1999999999995
102,147.59999999999957,147.56399999999985,146.39999999999955
103,147.99999999999957,147.59599999999986,146.7999999999995
104,148.39999999999955,147.57199999999983,145.99999999999952
105,147.99999999999957,147.5119999999998,145.99999999999952
106,148.39999999999958,147.53999999999985,145.99999999999955
107,147.59999999999957,147.5079999999998,145.5999999999995
108,147.99999999999955,147.58799999999985,145.99999999999955
109,147.59999999999957,147.56799999999987,145.59999999999954
110,148.39999999999955,147.57199999999983,145.19999999999953
111,147.59999999999957,147.5119999999998,145.19999999999953
112,147.99999999999955,147.58399999999986,146.39999999999955
113,148.39999999999955,147.55199999999985,145.99999999999952
114,147.59999999999957,147.50399999999982,145.59999999999954
115,147.59999999999957,147.57199999999983,146.39999999999952
116,147.59999999999957,147.55599999999987,145.99999999999952
117,147.59999999999957,147.56399999999988,146.39999999999955
118,147.59999999999957,147.53999999999985,145.59999999999954
119,147.59999999999957,147.56399999999985,145.99999999999952
120,147.59999999999957,147.53999999999985,145.99999999999952
121,147.59999999999957,147.55599999999987,145.99999999999952
122,148.39999999999955,147.54799999999986,145.19999999999953
123,147.59999999999957,147.54399999999987,144.79999999999953
124,148.79999999999956,147.57999999999984,145.99999999999955
125,148.39999999999958,147.53599999999983,145.99999999999952
126,147.59999999999957,147.53999999999985,145.59999999999954
